Price,Adj Close,Close,High,Low,Open,Volume,Daily Return,Cumulative Return
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX,,
Date,,,,,,,,
2020-07-17,492.989990234375,492.989990234375,503.5899963378906,484.1400146484375,494.8699951171875,24991400,,
2020-07-20,502.4100036621094,502.4100036621094,504.5,484.20001220703125,489.1400146484375,11940300,0.01910792027086794,1.019107920270868
2020-07-21,490.1000061035156,490.1000061035156,506.2200012207031,488.6099853515625,506.0,9113700,-0.024501895799974416,0.9941378441994625
2020-07-22,489.82000732421875,489.82000732421875,497.20001220703125,487.20001220703125,492.19000244140625,6954100,-0.0005713094793100559,0.9935698838253305
2020-07-23,477.5799865722656,477.5799865722656,491.8999938964844,472.0199890136719,491.1300048828125,7722000,-0.024988813378240105,0.9687417514201796
2020-07-24,480.45001220703125,480.45001220703125,487.1700134277344,467.5400085449219,468.7699890136719,7746200,0.006009518228275557,0.9745634226338308
2020-07-27,495.6499938964844,495.6499938964844,496.9200134277344,482.30999755859375,484.510009765625,7863100,0.031636968057570325,1.0053956545057736
2020-07-28,488.510009765625,488.510009765625,497.7900085449219,487.760009765625,496.0199890136719,5986700,-0.014405294499712173,0.9909126340138871
2020-07-29,484.4800109863281,484.4800109863281,494.9200134277344,484.1300048828125,492.25,6611800,-0.008249572575248498,0.9827380283238588
2020-07-30,485.79998779296875,485.79998779296875,488.3500061035156,477.510009765625,480.7099914550781,6608600,0.0027245227392422855,0.9854155204287453
2020-07-31,488.8800048828125,488.8800048828125,494.79998779296875,484.5,488.2900085449219,5916300,0.006340092974963962,0.991663146447236
2020-08-03,498.6199951171875,498.6199951171875,503.0899963378906,490.2300109863281,490.8599853515625,5873100,0.01992306933622645,1.0114201200720847
2020-08-04,509.6400146484375,509.6400146484375,510.44000244140625,498.6499938964844,498.6499938964844,5608000,0.022101038143606866,1.0337735547250093
2020-08-05,502.1099853515625,502.1099853515625,510.1000061035156,501.20001220703125,508.67999267578125,4308200,-0.014775192450438568,1.0184993515037732
2020-08-06,509.0799865722656,509.0799865722656,510.82000732421875,498.70001220703125,504.1099853515625,3725900,0.013881423242007251,1.032637572073707
2020-08-07,494.7300109863281,494.7300109863281,508.2900085449219,486.67999267578125,505.45001220703125,5910300,-0.028188056817080254,1.0035295255206416
2020-08-10,483.3800048828125,483.3800048828125,497.4599914550781,478.6300048828125,493.3500061035156,4691200,-0.02294181846960819,0.980506733317255
2020-08-11,466.92999267578125,466.92999267578125,480.9200134277344,466.54998779296875,479.75,7329200,-0.03403122189760266,0.947138891103642
2020-08-12,475.4700012207031,475.4700012207031,482.489990234375,470.17999267578125,471.3399963378906,5439200,0.018289697982309283,0.964461775369227
2020-08-13,481.3299865722656,481.3299865722656,484.45001220703125,476.45001220703125,478.3999938964844,3008900,0.012324616351226725,0.9763483967360757
2020-08-14,482.67999267578125,482.67999267578125,488.3299865722656,480.2099914550781,482.82000732421875,2943500,0.002804741323368498,0.9790868014304059
2020-08-17,482.3500061035156,482.3500061035156,486.239990234375,479.1000061035156,484.19000244140625,2423500,-0.000683654962444824,0.9784174438799438
2020-08-18,491.8699951171875,491.8699951171875,495.29998779296875,482.79998779296875,484.3500061035156,3505500,0.01973668268520523,0.9977281585034719
2020-08-19,484.5299987792969,484.5299987792969,494.5,483.5,493.92999267578125,3156200,-0.01492263486440537,0.982839425500189
2020-08-20,497.8999938964844,497.8999938964844,498.94000244140625,483.8900146484375,484.69000244140625,5132500,0.027593740637053,1.0099596416953114
2020-08-21,492.30999755859375,492.30999755859375,498.1300048828125,490.0,496.4599914550781,3921300,-0.011227146829515311,0.9986206765061134
2020-08-24,488.80999755859375,488.80999755859375,501.0,483.1600036621094,495.44000244140625,4762200,-0.00710934171021671,0.9915211408779436
2020-08-25,490.5799865722656,490.5799865722656,492.4700012207031,485.0899963378906,488.19000244140625,5727700,0.0036210163918746208,0.9951114551819529
2020-08-26,547.530029296875,547.530029296875,549.0399780273438,492.0799865722656,492.5,20373700,0.11608717086590792,1.1106311287102826
2020-08-27,526.27001953125,526.27001953125,541.0,521.25,537.780029296875,9062900,-0.038828938374259714,1.0675065010570566
2020-08-28,523.8900146484375,523.8900146484375,539.0,522.0,532.0,4417500,-0.0045224025585428596,1.062678806925415
2020-08-31,529.5599975585938,529.5599975585938,531.989990234375,517.5800170898438,521.1599731445312,4941400,0.010822849742538443,1.0741800199773488
2020-09-01,556.5499877929688,556.5499877929688,557.3900146484375,532.4500122070312,532.5999755859375,9572700,0.050966822189753236,1.1289275620553199
2020-09-02,552.8400268554688,552.8400268554688,556.5,537.3699951171875,553.780029296875,5886900,-0.006665997698090065,1.1214021335253486
2020-09-03,525.75,525.75,554.0,521.3200073242188,545.0,9071100,-0.049001565623885246,1.0664516732886413
2020-09-04,516.0499877929688,516.0499877929688,527.3599853515625,485.9800109863281,520.1799926757812,8270100,-0.018449856789408026,1.0467757926436414
2020-09-08,507.0199890136719,507.0199890136719,522.0,495.0,498.3999938964844,5572700,-0.017498302476308902,1.0284589931990848
2020-09-09,500.19000244140625,500.19000244140625,520.0,492.57000732421875,519.2100219726562,6848100,-0.013470842807504102,1.014604783767736
2020-09-10,480.6700134277344,480.6700134277344,506.2900085449219,478.8399963378906,503.3500061035156,6240200,-0.03902514828044468,0.9750096816351517
2020-09-11,482.0299987792969,482.0299987792969,493.7300109863281,476.80999755859375,486.489990234375,5035200,0.002829353430775061,0.977768328622925
2020-09-14,476.260009765625,476.260009765625,488.989990234375,471.29998779296875,480.6199951171875,7359100,-0.011970186561591434,0.966064259315293
2020-09-15,495.989990234375,495.989990234375,497.4700012207031,481.6300048828125,484.0,5337000,0.04142690980596808,1.006085316252717
2020-09-16,483.8599853515625,483.8599853515625,504.6600036621094,483.30999755859375,499.989990234375,4394900,-0.024456148554692803,0.9814803442997455
2020-09-17,470.20001220703125,470.20001220703125,478.3999938964844,463.2699890136719,475.1600036621094,5379300,-0.028231251928398704,0.9537719254370479
2020-09-18,469.9599914550781,469.9599914550781,479.3999938964844,458.6000061035156,472.510009765625,6717700,-0.0005104652184642067,0.9532850580427646
2020-09-21,487.3500061035156,487.3500061035156,487.7799987792969,466.32000732421875,467.69000244140625,5457500,0.037003181046529,0.988559637634472
2020-09-22,491.1700134277344,491.1700134277344,491.82000732421875,479.260009765625,489.010009765625,3482300,0.00783832415384711,0.9963082885196606
2020-09-23,470.6099853515625,470.6099853515625,491.0400085449219,469.0,491.0400085449219,3726400,-0.041859290091203594,0.9546035308502455
2020-09-24,473.0799865722656,473.0799865722656,477.0,467.82000732421875,470.5299987792969,3727200,0.005248510013781349,0.9596137770411041
2020-09-25,482.8800048828125,482.8800048828125,484.8699951171875,468.0299987792969,474.3900146484375,3769400,0.020715351713678665,0.9794925139418021
2020-09-28,490.6499938964844,490.6499938964844,492.0,477.8800048828125,489.1099853515625,4773500,0.016090931359971083,0.9952534607512452
2020-09-29,493.4800109863281,493.4800109863281,496.2900085449219,486.5299987792969,489.5,3541500,0.005767893865378904,1.0009939770820095
2020-09-30,500.0299987792969,500.0299987792969,504.6300048828125,489.2699890136719,492.57000732421875,4634100,0.01327305594380035,1.0142802261392263
2020-10-01,527.510009765625,527.510009765625,529.5499877929688,503.6000061035156,506.0299987792969,8153700,0.05495672470334578,1.0700217452992071
2020-10-02,503.05999755859375,503.05999755859375,526.3699951171875,502.70001220703125,516.4299926757812,6071200,-0.0463498545134613,1.020426393078349
2020-10-05,520.6500244140625,520.6500244140625,520.989990234375,501.70001220703125,506.79998779296875,4088100,0.034966061584771335,1.0561066851814527
2020-10-06,505.8699951171875,505.8699951171875,521.8200073242188,504.1600036621094,518.719970703125,4199000,-0.028387647371203695,1.0261263010161508
2020-10-07,534.6599731445312,534.6599731445312,536.489990234375,515.8200073242188,518.0,7988700,0.056911811938311185,1.0845250080845368
2020-10-08,531.7899780273438,531.7899780273438,535.0,524.1500244140625,533.47998046875,5386500,-0.005367888492396444,1.0787033987739236
2020-10-09,539.4400024414062,539.4400024414062,544.280029296875,535.0,537.8300170898438,4781300,0.014385424190278995,1.094221004740782
2020-10-12,539.8099975585938,539.8099975585938,551.8099975585938,538.239990234375,548.8099975585938,5391100,0.0006858874305075702,1.0949715171741312
2020-10-13,554.0900268554688,554.0900268554688,557.6500244140625,537.2000122070312,540.5599975585938,5602500,0.026453806638371713,1.1239376819639801
2020-10-14,541.4500122070312,541.4500122070312,572.489990234375,541.0,562.6099853515625,9499000,-0.02281220385822713,1.0982981864390746
2020-10-15,541.9400024414062,541.9400024414062,551.219970703125,535.0999755859375,545.52001953125,5113100,0.0009049593191026162,1.0992921016180461
2020-10-16,530.7899780273438,530.7899780273438,554.3300170898438,530.030029296875,549.5,6347400,-0.020574278266657475,1.0766749600230177
2020-10-19,530.719970703125,530.719970703125,541.7999877929688,525.3800048828125,537.0700073242188,7567500,-0.0001318927016650262,1.0765329544537252
2020-10-20,525.4199829101562,525.4199829101562,533.780029296875,522.260009765625,528.1400146484375,10047200,-0.009986411074652146,1.0657822538351405
2020-10-21,489.04998779296875,489.04998779296875,506.8500061035156,488.25,501.0299987792969,17405700,-0.06922080678345,0.9920079463691883
2020-10-22,485.2300109863281,485.2300109863281,495.1400146484375,482.0,494.69000244140625,6997900,-0.007811015033207136,0.9842593573870376
2020-10-23,488.2799987792969,488.2799987792969,490.05999755859375,481.3500061035156,488.1099853515625,4927900,0.0062856536568483,0.9904460708160846
2020-10-26,488.239990234375,488.239990234375,496.82000732421875,478.8999938964844,487.0299987792969,6186100,-8.193770996534067e-05,0.9903649159331978
2020-10-27,488.92999267578125,488.92999267578125,490.489990234375,482.92999267578125,490.010009765625,3627200,0.0014132444191534699,0.9917645436235657
2020-10-28,486.239990234375,486.239990234375,494.0,483.2799987792969,486.3599853515625,5992700,-0.005501815150845246,0.9863080384313865
