Price,Adj Close,Close,High,Low,Open,Volume,Daily Return,Cumulative Return
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,
Date,,,,,,,,
2020-07-17,3224.72998046875,3224.72998046875,3233.52001953125,3205.64990234375,3224.2099609375,4012850000,,
2020-07-20,3251.840087890625,3251.840087890625,3258.610107421875,3215.159912109375,3224.2900390625,3979340000,0.0084069387471426,1.0084069387471426
2020-07-21,3257.300048828125,3257.300048828125,3277.2900390625,3247.77001953125,3268.52001953125,4556610000,0.0016790373419135474,1.0101000916531437
2020-07-22,3276.02001953125,3276.02001953125,3279.320068359375,3253.10009765625,3254.860107421875,4267160000,0.005747082068739751,1.0159052197775158
2020-07-23,3235.659912109375,3235.659912109375,3279.989990234375,3222.659912109375,3271.639892578125,4296760000,-0.012319859824193036,1.0033894098751908
2020-07-24,3215.6298828125,3215.6298828125,3227.260009765625,3200.050048828125,3218.580078125,3689410000,-0.006190400054688405,0.9971780280174256
2020-07-27,3239.409912109375,3239.409912109375,3241.429931640625,3214.25,3219.840087890625,3970310000,0.007395138795039502,1.0045522979379782
2020-07-28,3218.43994140625,3218.43994140625,3243.719970703125,3216.169921875,3234.27001953125,4053180000,-0.006473392152297919,0.9980494369759336
2020-07-29,3258.43994140625,3258.43994140625,3264.739990234375,3227.219970703125,3227.219970703125,4478200000,0.01242838167815008,1.0104535763123332
2020-07-30,3246.219970703125,3246.219970703125,3250.919921875,3204.1298828125,3231.760009765625,4264920000,-0.003750251937389204,1.0066641208301261
2020-07-31,3271.1201171875,3271.1201171875,3272.169921875,3220.260009765625,3270.449951171875,5007530000,0.007670504990141325,1.0143857429923497
2020-08-03,3294.610107421875,3294.610107421875,3302.72998046875,3284.530029296875,3288.260009765625,4438940000,0.00718102343932614,1.021670070789296
2020-08-04,3306.510009765625,3306.510009765625,3306.840087890625,3286.3701171875,3289.919921875,4414380000,0.0036119303819721615,1.0253602719583315
2020-08-05,3327.77001953125,3327.77001953125,3330.77001953125,3317.3701171875,3317.3701171875,4535060000,0.006429743053199433,1.0319530750439823
