Price,Adj Close,Close,High,Low,Open,Volume,Daily Return,Cumulative Return
Ticker,YUM,YUM,YUM,YUM,YUM,YUM,,
Date,,,,,,,,
2020-07-17,82.93312072753906,90.56999969482422,91.0,89.43000030517578,90.05000305175781,1293900,,
2020-07-20,83.24445343017578,90.91000366210938,91.22000122070312,89.66999816894531,90.3499984741211,1339200,0.0037540213114557464,1.0037540213114557
2020-07-21,83.36351013183594,91.04000091552734,92.11000061035156,90.88999938964844,91.70999908447266,1433500,0.0014302058185777788,1.0051895961531563
2020-07-22,85.72593688964844,93.62000274658203,94.20999908447266,90.66000366210938,90.72000122070312,2341800,0.028338858981302728,1.0336755223680132
2020-07-23,85.03919219970703,92.87000274658203,94.19000244140625,92.36000061035156,93.33999633789062,1553000,-0.008010932453563324,1.0253948175794212
2020-07-24,85.28640747070312,93.13999938964844,93.47000122070312,92.20999908447266,93.0199966430664,1022600,0.0029070745452934865,1.0283757167524823
2020-07-27,85.49701690673828,93.37000274658203,94.16000366210938,92.56999969482422,93.0199966430664,2213300,0.0024694373028610883,1.0309152261087873
2020-07-28,84.92931365966797,92.75,93.9800033569336,92.31999969482422,93.66000366210938,2171100,-0.006640035730013483,1.02406991217281
2020-07-29,86.83391571044922,94.83000183105469,95.44000244140625,92.66999816894531,92.75,2777900,0.02242573227912148,1.047035429858301
2020-07-30,83.91289520263672,91.63999938964844,94.19999694824219,90.56999969482422,93.1500015258789,3863100,-0.03363916603223038,1.01181403119167
2020-07-31,83.37266540527344,91.05000305175781,91.86000061035156,90.16000366210938,91.56999969482422,1914900,-0.006437983054436547,1.0052999896046169
2020-08-03,83.25360870361328,90.91999816894531,92.47000122070312,90.80000305175781,91.25,1735200,-0.0014280064225057343,1.0038644147629165
2020-08-04,84.07772827148438,91.81999969482422,92.41000366210938,90.38999938964844,90.5199966430664,1321700,0.009898905052932783,1.0138015732906727
2020-08-05,83.32686614990234,91.0,92.52999877929688,90.79000091552734,92.2300033569336,1243200,-0.008930570996846132,1.004747746363686
2020-08-06,83.31769561767578,90.98999786376953,91.47000122070312,90.16000366210938,90.41000366210938,1194800,-0.00011005492766358316,1.00463716892314
2020-08-07,83.16205596923828,90.81999969482422,91.31999969482422,90.04000091552734,90.54000091552734,1239700,-0.0018680263212234038,1.002760480248312
2020-08-10,83.63819122314453,91.33999633789062,91.76000213623047,90.9000015258789,90.94999694824219,1087400,0.005725390604609082,1.0085016756805991
2020-08-11,84.8835220336914,92.69999694824219,93.9000015258789,92.06999969482422,92.08999633789062,1429100,0.014889499549606056,1.0235177609264223
2020-08-12,85.30473327636719,93.16000366210938,93.80000305175781,92.54000091552734,93.30000305175781,1189300,0.004962226267055669,1.0285966876444894
2020-08-13,84.94761657714844,92.7699966430664,93.72000122070312,92.55999755859375,92.95999908447266,1221200,-0.004186364407960497,1.0242906070811886
2020-08-14,84.8377456665039,92.6500015258789,93.16000366210938,92.0199966430664,92.68000030517578,781000,-0.001293396037130079,1.02296579366912
2020-08-17,85.70762634277344,93.5999984741211,94.0999984741211,92.55000305175781,92.8499984741211,1199200,0.010253462883007547,1.0334547354650927
2020-08-18,86.89802551269531,94.9000015258789,94.9000015258789,93.5999984741211,94.36000061035156,1463300,0.013889069394607656,1.0478084600021533
2020-08-19,86.00979614257812,93.93000030517578,95.44000244140625,93.52999877929688,95.13999938964844,1275800,-0.010221513836208174,1.0370982713305454
2020-08-20,87.32839965820312,95.37000274658203,95.51000213623047,93.0,93.06999969482422,1346200,0.015330852702396314,1.0529978721662239
2020-08-21,87.99683380126953,96.0999984741211,96.33000183105469,95.31999969482422,95.41999816894531,1477100,0.007654258473561937,1.061057790051895
2020-08-24,88.41804504394531,96.55999755859375,96.97000122070312,95.16999816894531,96.4000015258789,1439200,0.0047866636159550335,1.066136716769962
2020-08-25,88.77691650390625,96.4800033569336,96.83999633789062,95.88999938964844,96.70999908447266,1179800,0.004058803378683251,1.0704639560781262
2020-08-26,87.71871185302734,95.33000183105469,96.12000274658203,94.80999755859375,96.12000274658203,1521300,-0.011919817589433168,1.057704220985612
2020-08-27,87.84754943847656,95.47000122070312,96.66999816894531,95.47000122070312,96.37999725341797,1661900,0.0014687582925874132,1.0592577328312893
2020-08-28,89.66946411132812,97.44999694824219,97.5999984741211,95.55999755859375,96.02999877929688,1517100,0.02073950479549258,1.0812262136610065
2020-08-31,88.19721221923828,95.8499984741211,97.31999969482422,95.72000122070312,97.18000030517578,1451300,-0.016418653849229914,1.063473934726193
2020-09-01,88.4732437133789,96.1500015258789,96.16999816894531,94.93000030517578,95.58999633789062,1618200,0.0031297076993144213,1.0668022972877258
2020-09-02,90.15714263916016,97.9800033569336,98.6500015258789,95.9000015258789,96.11000061035156,1873300,0.019032860728340317,1.0871065968366767
2020-09-03,88.63887786865234,96.33000183105469,98.55000305175781,95.37999725341797,98.41999816894531,1526300,-0.01684020506932471,1.0687994988137313
2020-09-04,87.61750793457031,95.22000122070312,97.25,94.30000305175781,96.9000015258789,2025000,-0.01152282112139924,1.0564839133742594
2020-09-08,86.20048522949219,93.68000030517578,96.12999725341797,93.45999908447266,95.0,2305000,-0.016172825939494984,1.039397582935381
2020-09-09,85.9336166381836,93.38999938964844,94.83999633789062,93.30999755859375,94.11000061035156,1193400,-0.0030959059058438543,1.0361797058198514
2020-09-10,84.97665405273438,92.3499984741211,94.55999755859375,92.11000061035156,93.37999725341797,1634100,-0.011136067849656928,1.024640738311404
2020-09-11,84.90303039550781,92.2699966430664,93.43000030517578,91.5,92.63999938964844,1246500,-0.0008663986367464238,1.0237529909725762
2020-09-14,85.45513916015625,92.87000274658203,94.18000030517578,92.54000091552734,93.1500015258789,1497700,0.006502815766133763,1.0304102680628993
2020-09-15,86.0532455444336,93.5199966430664,94.31999969482422,93.0999984741211,93.19999694824219,1191500,0.006999068635958894,1.0376221802522683
2020-09-16,87.240234375,94.80999755859375,95.44999694824219,93.62000274658203,93.8499984741211,1621100,0.013793655579829478,1.0519347832286599
2020-09-17,86.22808074951172,93.70999908447266,94.62999725341797,92.97000122070312,93.69000244140625,1254500,-0.01160191318534931,1.0397303271969918
2020-09-18,84.75581359863281,92.11000061035156,94.37999725341797,92.05999755859375,93.30999755859375,2775800,-0.01707410321651215,1.0219778642730923
2020-09-21,82.20697784423828,89.33999633789062,91.0999984741211,88.08000183105469,90.4000015258789,1717700,-0.030072695266247118,0.9912442353919576
2020-09-22,83.35718536376953,90.58999633789062,90.81999969482422,88.8499984741211,89.37000274658203,1233300,0.013991604480468878,1.0051133326771067
2020-09-23,82.6026382446289,89.7699966430664,91.41999816894531,89.5999984741211,90.7699966430664,1756200,-0.0090519745340224,0.9960150723859071
2020-09-24,84.07489013671875,91.37000274658203,91.4800033569336,89.12000274658203,89.68000030517578,1650700,0.01782330350914152,1.0137673513207208
2020-09-25,84.08409881591797,91.37999725341797,91.73999786376953,89.7300033569336,91.04000091552734,1154800,0.00010952948239650873,1.0138783887339815
2020-09-28,84.54418182373047,91.87999725341797,92.44999694824219,91.38999938964844,91.87999725341797,1694600,0.005471700527108547,1.0194260276480411
