Price,Adj Close,Close,High,Low,Open,Volume,Daily Return,Cumulative Return
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,,
2020-07-17,93.75978088378906,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800,,
2020-07-20,95.73567199707031,98.35749816894531,98.5,96.0625,96.4175033569336,90318000,0.021073973239445598,1.0210739732394456
2020-07-21,94.41433715820312,97.0,99.25,96.74250030517578,99.17250061035156,103433200,-0.013801906972644717,1.006981205248606
2020-07-22,94.6795883178711,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600,0.0028094372915365984,1.009810255798508
2020-07-23,90.3701171875,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400,-0.04551636954633509,0.963847359023904
2020-07-24,90.146240234375,92.61499786376953,92.97000122070312,89.1449966430664,90.98750305175781,185438800,-0.002477333880850252,0.961459587305426
2020-07-27,92.28273010253906,94.80999755859375,94.90499877929688,93.4800033569336,93.70999908447266,121214000,0.02370026595240482,0.984246435227054
2020-07-28,90.76673126220703,93.25250244140625,94.55000305175781,93.24749755859375,94.36750030517578,103625600,-0.016427763229886483,0.9680774678292842
2020-07-29,92.50660705566406,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200,0.01916865099428189,0.9866342069455318
2020-07-30,93.62593841552734,96.19000244140625,96.29750061035156,93.76750183105469,94.1875,158130000,0.012100015290688937,0.9985724959358895
2020-07-31,103.42752075195312,106.26000213623047,106.41500091552734,100.82499694824219,102.88500213623047,374336800,0.10468874867693967,1.1031118009986263
2020-08-03,106.03363800048828,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200,0.025197522183532994,1.130907485075206
2020-08-04,106.74174499511719,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600,0.006678135429302623,1.1384598384185505
2020-08-05,107.12864685058594,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800,0.0036246536487336556,1.142586361025811
2020-08-06,110.86627197265625,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800,0.03488912846330683,1.1824502033560627
2020-08-07,108.34564971923828,111.11250305175781,113.67500305175781,110.2925033569336,113.20500183105469,198045600,-0.022735699582643543,1.1555663707611235
2020-08-10,109.9204330444336,112.72750091552734,113.7750015258789,110.0,112.5999984741211,212403600,0.01453480900503279,1.1723623072527753
2020-08-11,106.65141296386719,109.375,112.48249816894531,109.10749816894531,111.97000122070312,187902400,-0.029739876290743483,1.1374963972671472
2020-08-12,110.19593048095703,113.01000213623047,113.2750015258789,110.29750061035156,110.49749755859375,165598000,0.0332346043862608,1.175300640021118
2020-08-13,112.1460952758789,115.01000213623047,116.0425033569336,113.92749786376953,114.43000030517578,210082000,0.017697248767810647,1.1961002278245387
2020-08-14,112.04615783691406,114.90750122070312,115.0,113.04499816894531,114.83000183105469,165565200,-0.0008911361444997601,1.19503433967908
2020-08-17,111.75362396240234,114.60749816894531,116.0875015258789,113.9625015258789,116.0625,119561600,-0.002610833607855745,1.191914303862504
2020-08-18,112.68484497070312,115.5625,116.0,114.00749969482422,114.35250091552734,105633600,0.008332803673678502,1.2018462917524393
2020-08-19,112.82624053955078,115.7074966430664,117.1624984741211,115.61000061035156,115.98249816894531,145538000,0.0012547878011850422,1.2033543538182296
2020-08-20,115.3298110961914,118.2750015258789,118.39250183105469,115.73249816894531,115.75,126907200,0.02218961249323037,1.2300563206214978
2020-08-21,121.2730484008789,124.37000274658203,124.86750030517578,119.25,119.26249694824219,338054800,0.0515325330736085,1.2934442386463263
2020-08-24,122.72349548339844,125.85749816894531,128.78500366210938,123.9375,128.69749450683594,345937600,0.011960176656275356,1.308914060235578
2020-08-25,121.71670532226562,124.82499694824219,125.18000030517578,123.05249786376953,124.69750213623047,211495600,-0.008203727877592937,1.29817608547025
2020-08-26,123.37193298339844,126.52249908447266,126.99250030517578,125.0824966430664,126.18000030517578,163022400,0.01359901795526186,1.3158300053656515
2020-08-27,121.8970947265625,125.01000213623047,127.48500061035156,123.8324966430664,127.14250183105469,155552400,-0.01195440665612657,1.3001000383911774
2020-08-28,121.69965362548828,124.80750274658203,126.44249725341797,124.57749938964844,126.01249694824219,187630000,-0.001619735905249553,1.297994219678579
2020-08-31,125.8267593383789,129.0399932861328,131.0,126.0,127.58000183105469,225702700,0.03391222234363256,1.3420120882570687
2020-09-01,130.8387451171875,134.17999267578125,134.8000030517578,130.52999877929688,132.75999450683594,151948100,0.039832431552418335,1.3954676929050864
2020-09-02,128.12799072265625,131.39999389648438,137.97999572753906,127.0,137.58999633789062,200119000,-0.020718284878866178,1.3665559957042248
2020-09-03,117.86992645263672,120.87999725341797,128.83999633789062,120.5,126.91000366210938,257599600,-0.08006107184045341,1.2571480579581464
2020-09-04,117.94793701171875,120.95999908447266,123.69999694824219,110.88999938964844,120.06999969482422,332607200,0.0006618359867509582,1.2579800837835773
2020-09-08,110.01062774658203,112.81999969482422,118.98999786376953,112.68000030517578,113.94999694824219,231366600,-0.06729502411176636,1.1733242837132396
2020-09-09,114.39859008789062,117.31999969482422,119.13999938964844,115.26000213623047,117.26000213623047,176940500,0.03988671304936653,1.2201243327315632
2020-09-10,110.6639633178711,113.48999786376953,120.5,112.5,120.36000061035156,182274400,-0.03264574123815933,1.1802924694868266
2020-09-11,109.21105194091797,112.0,115.2300033569336,110.0,114.56999969482422,180860300,-0.013129037975802338,1.1647963648323805
2020-09-14,112.48739624023438,115.36000061035156,115.93000030517578,112.80000305175781,114.72000122070312,140150100,0.03000011666483049,1.1997403916681224
2020-09-15,112.66291046142578,115.54000091552734,118.83000183105469,113.61000061035156,118.33000183105469,184642000,0.0015603012164719932,1.2016123480606928
2020-09-16,109.33780670166016,112.12999725341797,116.0,112.04000091552734,115.2300033569336,154679000,-0.029513739225688562,1.1661482745696623
2020-09-17,107.59239196777344,110.33999633789062,112.19999694824219,108.70999908447266,109.72000122070312,178011000,-0.015963506005285732,1.1475324595855159
2020-09-18,104.17955017089844,106.83999633789062,110.87999725341797,106.08999633789062,110.4000015258789,287104900,-0.031720103387024134,1.1111326113274973
2020-09-21,107.33885955810547,110.08000183105469,110.19000244140625,103.0999984741211,104.54000091552734,195713800,0.030325619394827807,1.144828395995796
2020-09-22,109.02580261230469,111.80999755859375,112.86000061035156,109.16000366210938,112.68000030517578,183055400,0.015716051587878477,1.1628205781265342
2020-09-23,104.45258331298828,107.12000274658203,112.11000061035156,106.7699966430664,111.62000274658203,150718700,-0.04194621080276528,1.1140446610306451
2020-09-24,105.52517700195312,108.22000122070312,110.25,105.0,105.16999816894531,167743300,0.010268713850291933,1.1254844668712143
2020-09-25,109.48410034179688,112.27999877929688,112.44000244140625,107.66999816894531,108.43000030517578,149981400,0.03751638663226764,1.1677085772789664
2020-09-28,112.09735107421875,114.95999908447266,115.31999969482422,112.77999877929688,115.01000213623047,137672400,0.02386876929402182,1.1955803439126884
2020-09-29,111.24901580810547,114.08999633789062,115.30999755859375,113.56999969482422,114.55000305175781,99382200,-0.007567844003303903,1.1865323783765407
2020-09-30,112.92617797851562,115.80999755859375,117.26000213623047,113.62000274658203,113.79000091552734,142675200,0.015075748385074306,1.2044202419636891
2020-10-01,113.88178253173828,116.79000091552734,117.72000122070312,115.83000183105469,117.63999938964844,116120400,0.00846220575537826,1.2146122938671284
2020-10-02,110.20565795898438,113.0199966430664,115.37000274658203,112.22000122070312,112.88999938964844,144712000,-0.03228018117585563,1.175404388962676
2020-10-05,113.59900665283203,116.5,116.6500015258789,113.55000305175781,113.91000366210938,106243800,0.030791056981036125,1.2115963324789856
2020-10-06,110.34217071533203,113.16000366210938,116.12000274658203,112.25,115.69999694824219,161498200,-0.0286695811298171,1.1768603731283904
2020-10-07,112.21437072753906,115.08000183105469,115.55000305175781,114.12999725341797,114.62000274658203,96849000,0.016967221145549605,1.196828423336694
2020-10-08,112.10709381103516,114.97000122070312,116.4000015258789,114.58999633789062,116.25,83477200,-0.0009559998047342644,1.1956842555976837
2020-10-09,114.05732727050781,116.97000122070312,117.0,114.91999816894531,115.27999877929688,100506900,0.017396164624157606,1.2164845757465743
2020-10-12,121.30228424072266,124.4000015258789,125.18000030517578,119.27999877929688,120.05999755859375,240226800,0.06352031161515903,1.2937560550730312
2020-10-13,118.08445739746094,121.0999984741211,125.38999938964844,119.6500015258789,125.2699966430664,262330500,-0.02652733922863304,1.259436149321011
2020-10-14,118.1722183227539,121.19000244140625,123.02999877929688,119.62000274658203,121.0,150712000,0.0007432047131958885,1.2603721682031555
2020-10-15,117.70417785644531,120.70999908447266,121.19999694824219,118.1500015258789,118.72000122070312,112559200,-0.003960664130297276,1.2553802573657282
2020-10-16,116.0562515258789,119.0199966430664,121.55000305175781,118.80999755859375,121.27999877929688,115393800,-0.014000576365065465,1.2378042102052838
2020-10-19,113.09197235107422,115.9800033569336,120.41999816894531,115.66000366210938,119.95999908447266,120639300,-0.02554174493688255,1.206188530786421
2020-10-20,114.58385467529297,117.51000213623047,118.9800033569336,115.62999725341797,116.19999694824219,124423700,0.013191761476999186,1.2221002821808475
2020-10-21,113.95979309082031,116.87000274658203,118.70999908447266,116.44999694824219,116.66999816894531,89946000,-0.0054463308660815946,1.215444319692559
2020-10-22,112.86768341064453,115.75,118.04000091552734,114.58999633789062,117.44999694824219,101988000,-0.00958328942652098,1.2037963649951244
2020-10-23,112.17536926269531,115.04000091552734,116.55000305175781,114.27999877929688,116.38999938964844,82572600,-0.006133856273370819,1.1964124511098382
2020-10-26,112.18510437011719,115.05000305175781,116.55000305175781,112.87999725341797,114.01000213623047,111850700,8.678471473611005e-05,1.1965162814231145
2020-10-27,113.6965103149414,116.5999984741211,117.27999877929688,114.54000091552734,115.48999786376953,92276800,0.013472429814192166,1.2126362630461256
2020-10-28,108.43096923828125,111.19999694824219,115.43000030517578,111.0999984741211,115.05000305175781,143937800,-0.046312248828697666,1.1564763506932314
2020-10-29,112.44837951660156,115.31999969482422,116.93000030517578,112.19999694824219,112.37000274658203,146129200,0.037050395348693144,1.1993242566978295
2020-10-30,106.14925384521484,108.86000061035156,111.98999786376953,107.72000122070312,111.05999755859375,190272600,-0.056017931947669686,1.132140592102941
2020-11-02,106.0615005493164,108.7699966430664,110.68000030517578,107.31999969482422,109.11000061035156,122866900,-0.0008266972467503297,1.1312046545925152
2020-11-03,107.68990325927734,110.44000244140625,111.48999786376953,108.7300033569336,109.66000366210938,107624400,0.015353381778751674,1.148572471524375
2020-11-04,112.08759307861328,114.94999694824219,115.58999633789062,112.3499984741211,114.13999938964844,138235500,0.0408366029334053,1.1954762694842558
2020-11-05,116.06602478027344,119.02999877929688,119.62000274658203,116.87000274658203,117.94999694824219,126387100,0.03549395247402498,1.2379084473771547
2020-11-06,115.93414306640625,118.69000244140625,119.19999694824219,116.12999725341797,118.31999969482422,114457900,-0.0011362645883397082,1.2365018558447933
2020-11-09,113.6191635131836,116.31999969482422,121.98999786376953,116.05000305175781,120.5,154515300,-0.019968056794939626,1.2118113165602362
2020-11-10,113.27730560302734,115.97000122070312,117.58999633789062,114.12999725341797,115.55000305175781,138023400,-0.0030088050253651577,1.2081652125811755
2020-11-11,116.71554565429688,119.48999786376953,119.62999725341797,116.44000244140625,117.19000244140625,112295000,0.03035241730871152,1.2448359472913075
2020-11-12,116.44207000732422,119.20999908447266,120.52999877929688,118.56999969482422,119.62000274658203,103162300,-0.0023430953043964697,1.2419191780284653
2020-11-13,116.49091339111328,119.26000213623047,119.66999816894531,117.87000274658203,119.44000244140625,81581900,0.00041946509355250683,1.2424401197726616
2020-11-16,117.50675964355469,120.30000305175781,120.98999786376953,118.1500015258789,118.91999816894531,91183000,0.008720390482567009,1.2532746827682866
2020-11-17,116.61788940429688,119.38999938964844,120.66999816894531,118.95999908447266,119.55000305175781,74271000,-0.007564417927565348,1.2437943892897905
2020-11-18,115.28944396972656,118.02999877929688,119.81999969482422,118.0,118.61000061035156,76322100,-0.011391437809037952,1.2296257828569654
2020-11-19,115.88528442382812,118.63999938964844,119.05999755859375,116.80999755859375,117.58999633789062,74113000,0.005168213442490188,1.2359807513571592
2020-11-20,114.61547088623047,117.33999633789062,118.7699966430664,117.29000091552734,118.63999938964844,73604300,-0.010957504603893997,1.2224374865838388
2020-11-23,111.20652770996094,113.8499984741211,117.62000274658203,113.75,117.18000030517578,127959300,-0.02974243485552941,1.1860792192741618
2020-11-24,112.49586486816406,115.16999816894531,115.8499984741211,112.58999633789062,113.91000366210938,113874200,0.011594078016408105,1.199830714276067
2020-11-25,113.33589172363281,116.02999877929688,116.75,115.16999816894531,115.55000305175781,76499200,0.007467179851038841,1.2087900660103668
2020-11-27,113.88288879394531,116.58999633789062,117.48999786376953,116.22000122070312,116.56999969482422,46691300,0.004826335788192582,1.2146240927663643
2020-11-30,116.2857894897461,119.05000305175781,120.97000122070312,116.80999755859375,116.97000122070312,169410200,0.021099751870085504,1.2402523597391624
2020-12-01,119.87056732177734,122.72000122070312,123.47000122070312,120.01000213623047,121.01000213623047,127728200,0.030827307857314246,1.2784860010536019
2020-12-02,120.22221374511719,123.08000183105469,123.37000274658203,120.88999938964844,122.0199966430664,89004200,0.0029335510058603465,1.2822365049479711
2020-12-03,120.0854721069336,122.94000244140625,123.77999877929688,122.20999908447266,123.5199966430664,78967600,-0.0011374074218388763,1.2807780796306907
2020-12-04,119.4114761352539,122.25,122.86000061035156,121.5199966430664,122.5999984741211,78260400,-0.005612635399222188,1.2735895392424077
2020-12-07,120.87664794921875,123.75,124.56999969482422,122.25,122.30999755859375,86712000,0.01226994139411941,1.2892164082490756
2020-12-08,121.49203491210938,124.37999725341797,124.9800033569336,123.08999633789062,124.37000274658203,82225500,0.005091032662894124,1.2957798510930107
2020-12-09,118.95238494873047,121.77999877929688,125.94999694824219,121.0,124.52999877929688,115089200,-0.02090383921230854,1.2686930774312133
2020-12-10,120.37850189208984,123.23999786376953,123.87000274658203,120.1500015258789,120.5,81312200,0.011988973100237166,1.2839034046089932
2020-12-11,119.5677719116211,122.41000366210938,122.76000213623047,120.55000305175781,122.43000030517578,86939800,-0.006734840255741892,1.2752565202751485
2020-12-14,118.95238494873047,121.77999877929688,123.3499984741211,121.54000091552734,122.5999984741211,79184500,-0.005146762819545514,1.2686930774312133
2020-12-15,124.91075134277344,127.87999725341797,127.9000015258789,124.12999725341797,124.33999633789062,157243700,0.0500903483071069,1.3322423555745582
2020-12-16,124.8423843383789,127.80999755859375,128.3699951171875,126.55999755859375,127.41000366210938,98208600,-0.0005473268206266368,1.3315131836017775
2020-12-17,125.71172332763672,128.6999969482422,129.5800018310547,128.0399932861328,128.89999389648438,94359800,0.006963492357703771,1.3407851654799703
2020-12-18,123.7190933227539,126.66000366210938,129.10000610351562,126.12000274658203,128.9600067138672,192541500,-0.015850789028557966,1.3195326626893271
2020-12-21,125.25262451171875,128.22999572753906,128.30999755859375,123.44999694824219,125.0199966430664,121251600,0.01239526695337334,1.335888622297057
2020-12-22,128.81790161132812,131.8800048828125,134.41000366210938,129.64999389648438,131.61000061035156,168904800,0.02846468977004002,1.3739142774980688
2020-12-23,127.91925811767578,130.9600067138672,132.42999267578125,130.77999877929688,132.16000366210938,88223700,-0.006976076169628587,1.364329746847702
2020-12-24,128.90579223632812,131.97000122070312,133.4600067138672,131.10000610351562,131.32000732421875,54930100,0.007712162602950823,1.3748516796994343
2020-12-28,133.51620483398438,136.69000244140625,137.33999633789062,133.50999450683594,133.99000549316406,124486200,0.035765752009062624,1.4240242839248074
2020-12-29,131.73843383789062,134.8699951171875,138.7899932861328,134.33999633789062,138.0500030517578,121047300,-0.013315020437438707,1.4050633714809395
2020-12-30,130.61517333984375,133.72000122070312,135.99000549316406,133.39999389648438,135.5800018310547,96452100,-0.008526444905433528,1.3930831760553646
2020-12-31,129.60906982421875,132.69000244140625,134.74000549316406,131.72000122070312,134.0800018310547,99116600,-0.007702807337760409,1.3823525247447348
2021-01-04,126.4052505493164,129.41000366210938,133.61000061035156,126.76000213623047,133.52000427246094,143301900,-0.024719097816591873,1.348182017468557
