Price,Adj Close,Close,High,Low,Open,Volume,Daily Return,Cumulative Return,Adj Close,Close,High,Low,Open,Volume,Daily Return,Cumulative Return
Ticker,DKNG,DKNG,DKNG,DKNG,DKNG,DKNG,Unnamed: 7_level_1,Unnamed: 8_level_1,DKNG,DKNG,DKNG,DKNG,DKNG,DKNG,,
Date,,,,,,,,,,,,,,,,
2019-07-25,,,,,,,,,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,100.0,,
2019-07-26,,,,,,,,,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,0.0,1.0
2019-07-29,,,,,,,,,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,0.0,1.0
2019-07-30,,,,,,,,,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,0.0,1.0
2019-07-31,,,,,,,,,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,0.0,1.0
2019-08-01,,,,,,,,,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,0.0,1.0
2019-08-02,,,,,,,,,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,0.0,1.0
2019-08-05,,,,,,,,,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,0.0,1.0
2019-08-06,,,,,,,,,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,0.0,1.0
2019-08-07,,,,,,,,,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,150000.0,-0.004081628681073313,0.9959183713189267
2019-08-08,,,,,,,,,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,150000.0,0.0,0.9959183713189267
2019-08-09,,,,,,,,,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,150000.0,0.0,0.9959183713189267
2019-08-12,,,,,,,,,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,150000.0,0.0,0.9959183713189267
2019-08-13,,,,,,,,,9.779999732971191,9.779999732971191,9.779999732971191,9.770000457763672,9.770000457763672,320000.0,0.0020491294692979167,0.9979591370026115
2019-08-14,,,,,,,,,9.779999732971191,9.779999732971191,9.779999732971191,9.770000457763672,9.770000457763672,320000.0,0.0,0.9979591370026115
2019-08-15,,,,,,,,,9.779999732971191,9.779999732971191,9.779999732971191,9.770000457763672,9.770000457763672,320000.0,0.0,0.9979591370026115
2019-08-16,,,,,,,,,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0.0,0.0,0.9979591370026115
2019-08-19,,,,,,,,,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0.0,0.0,0.9979591370026115
2019-08-20,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.84000015258789,9.84000015258789,1000.0,0.007157530716748628,1.0051020601797676
2019-08-21,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-08-22,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-08-23,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-08-26,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-08-27,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,99100.0,0.0,1.0051020601797676
2019-08-28,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,97400.0,0.0,1.0051020601797676
2019-08-29,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-08-30,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-03,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-04,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-05,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-06,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-09,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-10,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-11,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-12,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-13,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-16,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-17,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-18,,,,,,,,,9.899999618530273,9.899999618530273,9.920000076293945,9.850000381469727,9.850000381469727,88800.0,0.005076064479612397,1.0102040230458313
2019-09-19,,,,,,,,,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0.0,0.0,1.0102040230458313
2019-09-20,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.84000015258789,9.84000015258789,290000.0,-0.005050428180518374,1.0051020601797676
2019-09-23,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-24,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,26500.0,0.0,1.0051020601797676
2019-09-25,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-26,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,25000.0,0.0,1.0051020601797676
2019-09-27,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-09-30,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-10-01,,,,,,,,,9.920000076293945,9.920000076293945,9.920000076293945,9.906000137329102,9.906000137329102,2500.0,0.00710656772723639,1.0122448860432198
2019-10-02,,,,,,,,,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0.0,0.0,1.0122448860432198
2019-10-03,,,,,,,,,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,100000.0,-0.003024166606901746,1.0091836888608408
2019-10-04,,,,,,,,,9.920000076293945,9.920000076293945,9.920000076293945,9.895999908447266,9.920000076293945,900.0,0.003033339932232204,1.0122448860432198
2019-10-07,,,,,,,,,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0.0,0.0,1.0122448860432198
2019-10-08,,,,,,,,,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0.0,0.0,1.0122448860432198
2019-10-09,,,,,,,,,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,35800.0,0.0,1.0122448860432198
2019-10-10,,,,,,,,,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,100.0,0.0,1.0122448860432198
2019-10-11,,,,,,,,,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0.0,0.0,1.0122448860432198
2019-10-14,,,,,,,,,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0.0,0.0,1.0122448860432198
2019-10-15,,,,,,,,,9.949999809265137,9.949999809265137,9.949999809265137,9.850000381469727,9.850000381469727,6200.0,0.003024166606901746,1.015306083225599
2019-10-16,,,,,,,,,9.925999641418457,9.925999641418457,9.949999809265137,9.850000381469727,9.850000381469727,706300.0,-0.0024120772167585125,1.0128570865542141
2019-10-17,,,,,,,,,9.949999809265137,9.949999809265137,9.949999809265137,9.899999618530273,9.899999618530273,151000.0,0.0024179094009366686,1.015306083225599
2019-10-18,,,,,,,,,9.949999809265137,9.949999809265137,9.949999809265137,9.899999618530273,9.949999809265137,10400.0,0.0,1.015306083225599
2019-10-21,,,,,,,,,9.923999786376953,9.923999786376953,9.949999809265137,9.899999618530273,9.949999809265137,32700.0,-0.0026130676770438344,1.012653019717216
2019-10-22,,,,,,,,,9.869999885559082,9.869999885559082,9.899999618530273,9.869999885559082,9.899999618530273,279900.0,-0.005441344415585192,1.0071428258634523
2019-10-23,,,,,,,,,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0.0,0.0,1.0071428258634523
2019-10-24,,,,,,,,,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0.0,0.0,1.0071428258634523
2019-10-25,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,100000.0,-0.0020262922311292675,1.0051020601797676
2019-10-28,,,,,,,,,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0.0,0.0,1.0051020601797676
2019-10-29,,,,,,,,,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,17500.0,0.008121819351048387,1.0132653175419142
2019-10-30,,,,,,,,,9.880999565124512,9.880999565124512,9.911999702453613,9.850000381469727,9.899999618530273,7300.0,-0.0049346161677084055,1.0082652421237936
2019-10-31,,,,,,,,,10.079999923706055,10.079999923706055,10.149999618530273,10.069999694824219,10.149999618530273,1698200.0,0.020139699153912005,1.028571400767513
2019-11-01,,,,,,,,,10.079999923706055,10.079999923706055,10.131999969482422,10.079999923706055,10.100000381469727,32800.0,0.0,1.028571400767513
2019-11-04,,,,,,,,,10.09000015258789,10.09000015258789,10.09000015258789,10.0600004196167,10.09000015258789,246500.0,0.0009920862061036928,1.0295918322662072
2019-11-05,,,,,,,,,10.09000015258789,10.09000015258789,10.09000015258789,10.0600004196167,10.069999694824219,10100.0,0.0,1.0295918322662072
2019-11-06,,,,,,,,,10.050000190734863,10.050000190734863,10.100000381469727,10.050000190734863,10.069999694824219,137700.0,-0.003964317269387618,1.0255102035851338
2019-11-07,,,,,,,,,10.079999923706055,10.079999923706055,10.100000381469727,10.039999961853027,10.069999694824219,18500.0,0.002985048000182955,1.0285714007675129
2019-11-08,,,,,,,,,10.100000381469727,10.100000381469727,10.100000381469727,10.069999694824219,10.074999809265137,1600.0,0.0019841724122076076,1.0306122637649016
2019-11-11,,,,,,,,,10.086000442504883,10.086000442504883,10.08899974822998,10.086000442504883,10.08899974822998,600.0,-0.0013861325184233442,1.0291836985922111
2019-11-12,,,,,,,,,10.086000442504883,10.086000442504883,10.086000442504883,10.086000442504883,10.086000442504883,100.0,0.0,1.0291836985922111
2019-11-13,,,,,,,,,10.086000442504883,10.086000442504883,10.086000442504883,10.086000442504883,10.086000442504883,0.0,0.0,1.0291836985922111
2019-11-14,,,,,,,,,10.09000015258789,10.09000015258789,10.100000381469727,10.039999961853027,10.050000190734863,2011300.0,0.0003965605698521557,1.0295918322662074
2019-11-15,,,,,,,,,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,100.0,0.0,1.0295918322662074
2019-11-18,,,,,,,,,10.039999961853027,10.039999961853027,10.09000015258789,10.039999961853027,10.050000190734863,16900.0,-0.004955420215929207,1.0244897720864399
2019-11-19,,,,,,,,,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,0.0,0.0,1.0244897720864399
2019-11-20,,,,,,,,,10.043000221252441,10.043000221252441,10.043000221252441,10.043000221252441,10.043000221252441,100.0,0.0002988306186069156,1.024795920998789
2019-11-21,,,,,,,,,10.043000221252441,10.043000221252441,10.043000221252441,10.043000221252441,10.043000221252441,100.0,0.0,1.024795920998789
2019-11-22,,,,,,,,,10.043000221252441,10.043000221252441,10.043000221252441,10.043000221252441,10.043000221252441,0.0,0.0,1.024795920998789
2019-11-25,,,,,,,,,10.039999961853027,10.039999961853027,10.09000015258789,10.039999961853027,10.09000015258789,255300.0,-0.00029874134554586096,1.0244897720864399
2019-11-26,,,,,,,,,10.039999961853027,10.039999961853027,10.09000015258789,10.039999961853027,10.09000015258789,96800.0,0.0,1.0244897720864399
2019-11-27,,,,,,,,,10.050000190734863,10.050000190734863,10.062000274658203,10.039999961853027,10.039999961853027,168600.0,0.000996038737035132,1.0255102035851342
2019-11-29,,,,,,,,,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0.0,0.0,1.0255102035851342
2019-12-02,,,,,,,,,10.074999809265137,10.074999809265137,10.079999923706055,10.074999809265137,10.079999923706055,300.0,0.002487524184658252,1.028061185018166
2019-12-03,,,,,,,,,10.074999809265137,10.074999809265137,10.074999809265137,10.074999809265137,10.074999809265137,0.0,0.0,1.028061185018166
2019-12-04,,,,,,,,,10.074999809265137,10.074999809265137,10.074999809265137,10.074999809265137,10.074999809265137,0.0,0.0,1.028061185018166
2019-12-05,,,,,,,,,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,100000.0,-0.0014887731942827553,1.0265306350838284
2019-12-06,,,,,,,,,10.0649995803833,10.0649995803833,10.0649995803833,10.0600004196167,10.0600004196167,2000.0,0.000496934449113251,1.0270407535194717
2019-12-09,,,,,,,,,10.0600004196167,10.0600004196167,10.083999633789062,10.0600004196167,10.083999633789062,7800.0,-0.0004966876279205445,1.0265306350838284
2019-12-10,,,,,,,,,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,10000.0,0.002982080687858879,1.0295918322662074
2019-12-11,,,,,,,,,10.079999923706055,10.079999923706055,10.083999633789062,10.079999923706055,10.083999633789062,2000.0,-0.0009911029465416998,1.028571400767513
2019-12-12,,,,,,,,,10.074000358581543,10.074000358581543,10.074000358581543,10.074000358581543,10.074000358581543,1000.0,-0.0005951949573335114,1.0279592002565188
2019-12-13,,,,,,,,,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,125000.0,0.0015882264678219737,1.0295918322662072
2019-12-16,,,,,,,,,10.079999923706055,10.079999923706055,10.09000015258789,10.079999923706055,10.079999923706055,24400.0,-0.0009911029465416998,1.0285714007675129
2019-12-17,,,,,,,,,10.09000015258789,10.09000015258789,10.100000381469727,10.086000442504883,10.100000381469727,22200.0,0.0009920862061036928,1.029591832266207
2019-12-18,,,,,,,,,10.140000343322754,10.140000343322754,10.149999618530273,10.09000015258789,10.100000381469727,225600.0,0.004955420215929207,1.0346938924459745
2019-12-19,,,,,,,,,10.180000305175781,10.180000305175781,10.307000160217285,10.149999618530273,10.149999618530273,292000.0,0.003944769279950577,1.038775521127048
2019-12-20,,,,,,,,,10.170000076293945,10.170000076293945,10.1899995803833,10.170000076293945,10.1899995803833,8200.0,-0.000982340725152242,1.0377550896283536
2019-12-23,,,,,,,,,10.84000015258789,10.84000015258789,10.850000381469727,10.65999984741211,10.800000190734863,9814600.0,0.06588004633900657,1.1061224430216094
2019-12-24,,,,,,,,,10.84000015258789,10.84000015258789,11.039999961853027,10.819999694824219,11.0,2934400.0,0.0,1.1061224430216094
2019-12-26,,,,,,,,,10.739999771118164,10.739999771118164,10.949999809265137,10.720000267028809,10.949999809265137,1304600.0,-0.009225127312000314,1.0959183226620743
2019-12-27,,,,,,,,,10.680000305175781,10.680000305175781,10.800000190734863,10.600000381469727,10.75,544900.0,-0.005586542571791475,1.0897959282973164
2019-12-30,,,,,,,,,10.640000343322754,10.640000343322754,10.699999809265137,10.609999656677246,10.699999809265137,832200.0,-0.003745314673225475,1.085714299616243
2019-12-31,,,,,,,,,10.699999809265137,10.699999809265137,10.800000190734863,10.59000015258789,10.6899995803833,564800.0,0.005639047369019767,1.0918366939810011
2020-01-02,,,,,,,,,10.680000305175781,10.680000305175781,10.800000190734863,10.649999618530273,10.789999961853027,1194100.0,-0.001869112565033637,1.0897959282973164
2020-01-03,,,,,,,,,10.680000305175781,10.680000305175781,10.75,10.609999656677246,10.65999984741211,467600.0,0.0,1.0897959282973164
2020-01-06,,,,,,,,,10.800000190734863,10.800000190734863,10.899999618530273,10.692000389099121,10.75,2183500.0,0.011235944019676314,1.1020408143405362
2020-01-07,,,,,,,,,10.899999618530273,10.899999618530273,10.949999809265137,10.869999885559082,10.890000343322754,1977000.0,0.009259206113829244,1.1122448373863676
2020-01-08,,,,,,,,,11.260000228881836,11.260000228881836,11.350000381469727,10.883999824523926,10.9399995803833,2955700.0,0.03302758008720952,1.1489795928297313
2020-01-09,,,,,,,,,12.25,12.25,12.390000343322754,11.34000015258789,11.430000305175781,8279300.0,0.08792182513272251,1.2499999756715736
2020-01-10,,,,,,,,,12.390000343322754,12.390000343322754,12.630000114440918,11.982000350952148,12.40999984741211,2374700.0,0.011428599454918587,1.264285724712182
2020-01-13,,,,,,,,,12.0,12.0,12.640000343322754,11.550000190734863,12.609999656677246,1674100.0,-0.03147702441614009,1.2244897720864392
2020-01-14,,,,,,,,,11.9399995803833,11.9399995803833,12.279999732971191,11.819999694824219,12.140000343322754,594900.0,-0.005000034968058231,1.2183672804079773
2020-01-15,,,,,,,,,12.699999809265137,12.699999809265137,13.0,11.989999771118164,12.0,3258200.0,0.06365161269607333,1.295918322662074
2020-01-16,,,,,,,,,12.989999771118164,12.989999771118164,13.4399995803833,12.9399995803833,13.109999656677246,5473100.0,0.02283464300853466,1.3255101549282815
2020-01-17,,,,,,,,,13.569999694824219,13.569999694824219,13.670000076293945,12.760000228881836,13.229999542236328,3487800.0,0.04464972547540924,1.3846938194606964
2020-01-21,,,,,,,,,13.829999923706055,13.829999923706055,14.5,13.319999694824219,13.829999923706055,3281900.0,0.019159928867279463,1.4112244545445247
2020-01-22,,,,,,,,,14.270000457763672,14.270000457763672,14.390000343322754,13.720000267028809,14.0,2341800.0,0.031814933946847646,1.4561224673500348
2020-01-23,,,,,,,,,14.4399995803833,14.4399995803833,14.600000381469727,14.109999656677246,14.470000267028809,2901100.0,0.011913042548442165,1.4734693162593184
2020-01-24,,,,,,,,,14.359999656677246,14.359999656677246,14.717000007629395,14.15999984741211,14.600000381469727,1823200.0,-0.005540161082465245,1.4653060588971718
2020-01-27,,,,,,,,,15.0,15.0,15.140000343322754,14.350000381469727,14.59000015258789,4655300.0,0.044568270099168084,1.5306122151080483
2020-01-28,,,,,,,,,15.079999923706055,15.079999923706055,15.75,14.300000190734863,15.350000381469727,5870300.0,0.005333328247070224,1.5387754724701947
2020-01-29,,,,,,,,,14.5,14.5,14.970000267028809,14.0,14.930000305175781,3475000.0,-0.0384615335968459,1.47959180793778
2020-01-30,,,,,,,,,14.670000076293945,14.670000076293945,14.890000343322754,14.359999656677246,14.770000457763672,1940600.0,0.011724143192685776,1.4969387541607673
2020-01-31,,,,,,,,,14.529999732971191,14.529999732971191,15.0,14.399999618530273,14.789999961853027,1098200.0,-0.009543308970324293,1.4826530051201587
2020-02-03,,,,,,,,,14.510000228881836,14.510000228881836,14.869999885559082,14.039999961853027,14.84000015258789,1458500.0,-0.0013764283865727034,1.480612239436474
2020-02-04,,,,,,,,,14.569999694824219,14.569999694824219,15.026000022888184,14.449999809265137,14.640000343322754,1403600.0,0.004135042384282972,1.486734633801232
2020-02-05,,,,,,,,,14.25,14.25,14.899999618530273,13.850000381469727,14.8100004196167,1270100.0,-0.02196291705743092,1.4540816043526457
2020-02-06,,,,,,,,,13.609999656677246,13.609999656677246,14.479999542236328,13.260000228881836,14.350000381469727,2912700.0,-0.044912304794579194,1.388775448141769
2020-02-07,,,,,,,,,14.5,14.5,14.739999771118164,13.5,13.640000343322754,1249400.0,0.06539312018910359,1.47959180793778
2020-02-10,,,,,,,,,16.020000457763672,16.020000457763672,16.739999771118164,14.5,14.520000457763672,3305700.0,0.10482761777680505,1.6346938924459735
2020-02-11,,,,,,,,,16.81999969482422,16.81999969482422,17.360000610351562,16.299999237060547,16.389999389648438,2388100.0,0.04993752897633952,1.7163264660674395
2020-02-12,,,,,,,,,18.350000381469727,18.350000381469727,18.690000534057617,16.899999618530273,17.06999969482422,3997300.0,0.09096318159365446,1.8724489820743273
2020-02-13,,,,,,,,,17.90999984741211,17.90999984741211,18.649999618530273,17.25,18.479999542236328,1543000.0,-0.023978230240362275,1.8275509692688172
2020-02-14,,,,,,,,,17.329999923706055,17.329999923706055,18.299999237060547,16.860000610351562,17.959999084472656,1285400.0,-0.03238413895295822,1.7683673047364024
2020-02-18,,,,,,,,,17.290000915527344,17.290000915527344,17.770000457763672,16.649999618530273,17.549999237060547,1365500.0,-0.0023080789587307526,1.764285773369033
2020-02-19,,,,,,,,,17.969999313354492,17.969999313354492,18.360000610351562,17.649999618530273,17.959999084472656,1684400.0,0.039328997213439854,1.8336733636335751
2020-02-20,,,,,,,,,17.649999618530273,17.649999618530273,18.139999389648438,16.75,18.1299991607666,1379800.0,-0.01780744057048511,1.8010203341849886
2020-02-21,,,,,,,,,16.950000762939453,16.950000762939453,17.617000579833984,16.850000381469727,17.56999969482422,579000.0,-0.03965999267534881,1.7295918809230577
2020-02-24,,,,,,,,,16.639999389648438,16.639999389648438,16.820999145507812,15.800000190734863,16.440000534057617,1203700.0,-0.018289165742624736,1.6979590883457578
2020-02-25,,,,,,,,,16.959999084472656,16.959999084472656,17.82200050354004,16.5,17.3700008392334,1852700.0,0.0192307515962582,1.730612117794344
2020-02-26,,,,,,,,,16.829999923706055,16.829999923706055,17.649999618530273,16.381999969482422,17.389999389648438,1415100.0,-0.0076650452702924365,1.7173468975661337
2020-02-27,,,,,,,,,16.170000076293945,16.170000076293945,16.700000762939453,15.9399995803833,16.309999465942383,1291200.0,-0.03921567738586029,1.6499999756715722
2020-02-28,,,,,,,,,16.020000457763672,16.020000457763672,16.149999618530273,15.350000381469727,15.680000305175781,978800.0,-0.00927641421289671,1.6346938924459733
2020-03-02,,,,,,,,,16.65999984741211,16.65999984741211,17.049999237060547,16.100000381469727,16.100000381469727,829400.0,0.03995002318107166,1.6999999513431463
2020-03-03,,,,,,,,,16.40999984741211,16.40999984741211,17.049999237060547,16.25,17.0,880600.0,-0.015006002538399454,1.674489747758012
2020-03-04,,,,,,,,,18.690000534057617,18.690000534057617,19.5,16.531999588012695,16.670000076293945,2632700.0,0.13893971406739958,1.9071428745203023
2020-03-05,,,,,,,,,17.940000534057617,17.940000534057617,18.829999923706055,17.549999237060547,17.790000915527344,2419900.0,-0.04012840976827803,1.8306122637649
2020-03-06,,,,,,,,,16.829999923706055,16.829999923706055,17.46500015258789,16.700000762939453,17.399999618530273,2023800.0,-0.06187294187892123,1.717346897566134
2020-03-09,,,,,,,,,17.010000228881836,17.010000228881836,17.450000762939453,14.5,15.0,2049500.0,0.010695205347104109,1.7357142752878159
2020-03-10,,,,,,,,,16.600000381469727,16.600000381469727,17.989999771118164,16.010000228881836,17.65999984741211,2385000.0,-0.024103459253101978,1.6938775569783886
2020-03-11,,,,,,,,,14.5,14.5,16.75,13.50100040435791,16.25,3751300.0,-0.1265060441693675,1.4795918079377803
2020-03-12,,,,,,,,,11.170000076293945,11.170000076293945,12.739999771118164,10.600000381469727,11.0,7176400.0,-0.22965516715214174,1.1397959039688899
