Price,Adj Close,Close,High,Low,Open,Volume,Daily Return,Cumulative Return
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,,
Date,,,,,,,,
2020-07-17,232.77308654785156,232.77308654785156,234.41506958007812,232.10997009277344,233.69139099121094,5859850529,,
2020-07-18,235.4838104248047,235.4838104248047,236.54397583007812,232.32489013671875,232.85568237304688,5397402117,0.01164534919888971,1.0116453491988897
2020-07-19,238.48751831054688,238.48751831054688,239.1606903076172,233.2797393798828,235.4582977294922,6251377305,0.01275547512299724,1.024549366283892
2020-07-20,236.15316772460938,236.15316772460938,239.5762481689453,234.85264587402344,238.494873046875,5600686192,-0.009788145738083509,1.0145209277708442
2020-07-21,245.0167236328125,245.0167236328125,246.18626403808594,235.68096923828125,236.30250549316406,6806696015,0.037533080727248036,1.05259902365235
2020-07-22,262.1906433105469,262.1906433105469,262.98504638671875,242.48434448242188,245.03726196289062,7702077383,0.07009284681918926,1.1263786857792422
2020-07-23,274.6890563964844,274.6890563964844,277.5834655761719,261.0470886230469,262.3886413574219,10281309262,0.047669180441096026,1.1800722345966574
2020-07-24,279.2154235839844,279.2154235839844,286.1928405761719,269.2397766113281,274.7226867675781,9466060358,0.01647814895460087,1.19951764065553
2020-07-25,304.0567626953125,304.0567626953125,306.7409973144531,279.0263671875,279.0263671875,10785021813,0.08896836282346765,1.306236761322521
2020-07-26,309.64361572265625,309.64361572265625,316.3863220214844,300.267822265625,303.6923828125,12003973026,0.018374375158832335,1.3302380456213192
2020-07-27,321.51409912109375,321.51409912109375,330.7012023925781,309.6579284667969,309.6579284667969,15644257058,0.03833595396673628,1.3812339901030593
2020-07-28,316.6572570800781,316.6572570800781,325.9059753417969,307.7213439941406,321.8297424316406,12357108065,-0.015106155699835644,1.3603688543906571
2020-07-29,318.1908874511719,318.1908874511719,324.38079833984375,313.1095886230469,316.55535888671875,10878845706,0.004843187189946141,1.3669573753998436
2020-07-30,334.5866394042969,334.5866394042969,338.6311950683594,315.7510986328125,318.1449890136719,11827689045,0.05152803741320544,1.4373940061817039
2020-07-31,345.5546569824219,345.5546569824219,348.6113586425781,329.3409423828125,334.63372802734375,12030600492,0.032780799608892464,1.4845129310573695
